C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_56_152.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_56_152.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_56_152.jpg,0,0,0,7.449122E-06
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_56_223.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_56_223.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_56_223.jpg,0,0.1414989,0,0.07641546
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_56_297.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_56_297.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_56_297.jpg,0,0.3736289,0,0.3069676
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_56_370.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_56_370.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_56_370.jpg,0,0.6108798,0,0.7923362
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_56_441.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_56_441.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_56_441.jpg,0,0.7844,0,1.298042
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_56_511.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_56_511.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_56_511.jpg,0,1,0,2.194874
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_56_583.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_56_583.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_56_583.jpg,0,1,0,2.915857
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_56_653.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_56_653.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_56_653.jpg,0,1,0,3.852867
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_56_724.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_56_724.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_56_724.jpg,0,1,0,4.555366
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_56_796.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_56_796.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_56_796.jpg,-0.2,1,0,5.477624
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_56_866.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_56_866.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_56_866.jpg,-0.4,1,0,6.376216
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_56_935.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_56_935.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_56_935.jpg,0,1,0,7.048459
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_008.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_008.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_008.jpg,0,1,0,7.956912
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_079.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_079.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_079.jpg,-0.05,1,0,8.634243
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_150.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_150.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_150.jpg,0,1,0,9.5212
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_221.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_221.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_221.jpg,0,1,0,10.18848
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_292.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_292.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_292.jpg,0,1,0,11.07348
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_361.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_361.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_361.jpg,-0.15,1,0,11.56184
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_433.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_433.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_433.jpg,-0.35,1,0,12.47583
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_507.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_507.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_507.jpg,0,1,0,13.22559
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_577.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_577.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_577.jpg,-0.05,1,0,14.11939
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_644.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_644.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_644.jpg,-0.2,1,0,14.65071
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_716.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_716.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_716.jpg,0,1,0,15.41909
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_784.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_784.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_784.jpg,0,1,0,16.13133
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_854.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_854.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_854.jpg,-0.05,1,0,16.96201
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_923.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_923.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_923.jpg,-0.2,1,0,17.5428
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_57_993.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_57_993.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_57_993.jpg,0,1,0,18.37981
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_064.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_064.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_064.jpg,-0.1,1,0,19.00273
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_134.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_134.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_134.jpg,-0.3,1,0,19.78332
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_203.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_203.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_203.jpg,-0.45,1,0,20.31863
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_275.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_275.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_275.jpg,-0.6500001,1,0,20.97485
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_346.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_346.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_346.jpg,-0.8500001,1,0,21.56252
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_414.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_414.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_414.jpg,-1,1,0,21.93473
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_481.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_481.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_481.jpg,0,1,0,22.39703
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_551.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_551.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_551.jpg,0,1,0,23.08462
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_621.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_621.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_621.jpg,0,1,0,23.64236
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_692.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_692.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_692.jpg,0,1,0,24.41078
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_761.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_761.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_761.jpg,0,1,0,24.98842
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_834.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_834.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_834.jpg,0,1,0,25.75391
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_902.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_902.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_902.jpg,-0.15,1,0,26.31849
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_58_971.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_58_971.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_58_971.jpg,-0.35,1,0,27.01218
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_044.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_044.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_044.jpg,-0.5000001,1,0,27.47389
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_114.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_114.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_114.jpg,0,1,0,28.19585
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_182.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_182.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_182.jpg,0,1,0,28.74748
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_251.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_251.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_251.jpg,0,1,0,29.48203
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_320.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_320.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_320.jpg,0,1,0,30.02986
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_388.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_388.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_388.jpg,0,1,0,30.19054
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_458.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_458.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_458.jpg,-0.05,1,0,30.18982
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_529.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_529.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_529.jpg,-0.25,1,0,30.17544
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_600.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_600.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_600.jpg,-0.4,1,0,30.15786
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_668.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_668.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_668.jpg,0,1,0,30.18666
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_738.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_738.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_738.jpg,0,1,0,30.18933
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_810.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_810.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_810.jpg,0,1,0,30.19012
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_879.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_879.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_879.jpg,0,1,0,30.19024
C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\center_2022_05_21_10_55_59_950.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\left_2022_05_21_10_55_59_950.jpg,C:\Users\iamhi\Desktop\CODING\DS\AutonomoousCar\BehaviorCloneData\IMG\right_2022_05_21_10_55_59_950.jpg,-0.15,1,0,30.1853
